machine_id,laundromat_id,laundromat_name,machine_type,machine_size,current_status,status_last_changed,notes
MANH_0230_D10,MANH_0230,Sally's Laundromat,Dryer,Medium,Available,,
MANH_0458_W01,MANH_0458,Quick Coin Laundry,Washer,XLarge,Available,,
MANH_0458_W02,MANH_0458,Quick Coin Laundry,Washer,Large,In Use,,
MANH_0458_W03,MANH_0458,Quick Coin Laundry,Washer,XLarge,Available,,
MANH_0458_W04,MANH_0458,Quick Coin Laundry,Washer,Medium,Available,,
MANH_0458_W05,MANH_0458,Quick Coin Laundry,Washer,Large,Available,,
MANH_0458_W06,MANH_0458,Quick Coin Laundry,Washer,Medium,Available,,
MANH_0458_W07,MANH_0458,Quick Coin Laundry,Washer,Medium,Available,,
MANH_0458_W08,MANH_0458,Quick Coin Laundry,Washer,Medium,In Use,,
MANH_0458_W09,MANH_0458,Quick Coin Laundry,Washer,Small,Out of Order,,
MANH_0458_W10,MANH_0458,Quick Coin Laundry,Washer,Small,Out of Order,,
MANH_0458_D01,MANH_0458,Quick Coin Laundry,Dryer,Medium,In Use,,
MANH_0458_D02,MANH_0458,Quick Coin Laundry,Dryer,Large,Available,,
MANH_0458_D03,MANH_0458,Quick Coin Laundry,Dryer,Large,Available,,
MANH_0458_D04,MANH_0458,Quick Coin Laundry,Dryer,Large,Available,,
MANH_0458_D05,MANH_0458,Quick Coin Laundry,Dryer,XLarge,Available,,
MANH_0458_D06,MANH_0458,Quick Coin Laundry,Dryer,Large,In Use,,
MANH_0458_D07,MANH_0458,Quick Coin Laundry,Dryer,Medium,Available,,
MANH_0458_D08,MANH_0458,Quick Coin Laundry,Dryer,Medium,In Use,,
MANH_0458_D09,MANH_0458,Quick Coin Laundry,Dryer,Large,Available,,
MANH_0458_D10,MANH_0458,Quick Coin Laundry,Dryer,Medium,In Use,,
BKLYN_0322_W01,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Large,Available,,
BKLYN_0322_W02,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Small,In Use,,
BKLYN_0322_W03,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Large,Available,,
BKLYN_0322_W04,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Medium,Available,,
BKLYN_0322_W05,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,XLarge,Available,,
BKLYN_0322_W06,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Large,Available,,
BKLYN_0322_W07,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Small,Out of Order,,
BKLYN_0322_W08,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Medium,In Use,,
BKLYN_0322_W09,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Large,Out of Order,,
BKLYN_0322_W10,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Washer,Small,Available,,
BKLYN_0322_D01,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Small,In Use,,
BKLYN_0322_D02,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Medium,Available,,
BKLYN_0322_D03,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,XLarge,Available,,
BKLYN_0322_D04,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Large,In Use,,
BKLYN_0322_D05,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,XLarge,Available,,
BKLYN_0322_D06,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,XLarge,In Use,,
BKLYN_0322_D07,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Small,In Use,,
BKLYN_0322_D08,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Medium,Available,,
BKLYN_0322_D09,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Large,Available,,
BKLYN_0322_D10,BKLYN_0322,Flatlands Laundromat & Wash and Fold,Dryer,Large,Available,,
BKLYN_0051_W01,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Small,Available,,
BKLYN_0051_W02,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Medium,Available,,
BKLYN_0051_W03,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Large,Available,,
BKLYN_0051_W04,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Large,Out of Order,,
BKLYN_0051_W05,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Medium,Available,,
BKLYN_0051_W06,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Small,Available,,
BKLYN_0051_W07,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,XLarge,In Use,,
BKLYN_0051_W08,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,Small,Available,,
BKLYN_0051_W09,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,XLarge,Out of Order,,
BKLYN_0051_W10,BKLYN_0051,SUPER YOYO LAUNDROMAT,Washer,XLarge,Available,,
BKLYN_0051_D01,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,Small,In Use,,
BKLYN_0051_D02,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,XLarge,In Use,,
BKLYN_0051_D03,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,XLarge,In Use,,
BKLYN_0051_D04,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,Medium,Available,,
BKLYN_0051_D05,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,Small,Available,,
BKLYN_0051_D06,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,Medium,Available,,
BKLYN_0051_D07,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,Large,Available,,
BKLYN_0051_D08,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,XLarge,Available,,
BKLYN_0051_D09,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,XLarge,Available,,
BKLYN_0051_D10,BKLYN_0051,SUPER YOYO LAUNDROMAT,Dryer,Large,Available,,
BRONX_0203_W01,BRONX_0203,Super Laundromart,Washer,Large,Available,,
BRONX_0203_W02,BRONX_0203,Super Laundromart,Washer,XLarge,Available,,
BRONX_0203_W03,BRONX_0203,Super Laundromart,Washer,Medium,Available,,
BRONX_0203_W04,BRONX_0203,Super Laundromart,Washer,Medium,Available,,
BRONX_0203_W05,BRONX_0203,Super Laundromart,Washer,Medium,Available,,
BRONX_0203_W06,BRONX_0203,Super Laundromart,Washer,XLarge,Available,,
BRONX_0203_W07,BRONX_0203,Super Laundromart,Washer,Medium,Available,,
BRONX_0203_W08,BRONX_0203,Super Laundromart,Washer,Medium,Available,,
BRONX_0203_W09,BRONX_0203,Super Laundromart,Washer,Small,Available,,
BRONX_0203_W10,BRONX_0203,Super Laundromart,Washer,Large,Available,,
BRONX_0203_D01,BRONX_0203,Super Laundromart,Dryer,Small,Available,,
BRONX_0203_D02,BRONX_0203,Super Laundromart,Dryer,Medium,Available,,
BRONX_0203_D03,BRONX_0203,Super Laundromart,Dryer,Large,Available,,
BRONX_0203_D04,BRONX_0203,Super Laundromart,Dryer,Medium,Available,,
BRONX_0203_D05,BRONX_0203,Super Laundromart,Dryer,Small,Available,,
BRONX_0203_D06,BRONX_0203,Super Laundromart,Dryer,Medium,Available,,
BRONX_0203_D07,BRONX_0203,Super Laundromart,Dryer,XLarge,Available,,
BRONX_0203_D08,BRONX_0203,Super Laundromart,Dryer,XLarge,In Use,,
BRONX_0203_D09,BRONX_0203,Super Laundromart,Dryer,XLarge,Available,,
BRONX_0203_D10,BRONX_0203,Super Laundromart,Dryer,Small,Available,,
BRONX_0063_W01,BRONX_0063,Walton Laundry Room,Washer,Medium,Available,,
BRONX_0063_W02,BRONX_0063,Walton Laundry Room,Washer,Large,Available,,
BRONX_0063_W03,BRONX_0063,Walton Laundry Room,Washer,Medium,In Use,,
BRONX_0063_W04,BRONX_0063,Walton Laundry Room,Washer,XLarge,Available,,
BRONX_0063_W05,BRONX_0063,Walton Laundry Room,Washer,Large,Available,,
BRONX_0063_W06,BRONX_0063,Walton Laundry Room,Washer,Large,Available,,
BRONX_0063_W07,BRONX_0063,Walton Laundry Room,Washer,XLarge,Available,,
BRONX_0063_W08,BRONX_0063,Walton Laundry Room,Washer,XLarge,Out of Order,,
BRONX_0063_W09,BRONX_0063,Walton Laundry Room,Washer,Large,Out of Order,,
BRONX_0063_W10,BRONX_0063,Walton Laundry Room,Washer,XLarge,Available,,
BRONX_0063_D01,BRONX_0063,Walton Laundry Room,Dryer,XLarge,Available,,
BRONX_0063_D02,BRONX_0063,Walton Laundry Room,Dryer,XLarge,Available,,
BRONX_0063_D03,BRONX_0063,Walton Laundry Room,Dryer,XLarge,Out of Order,,
BRONX_0063_D04,BRONX_0063,Walton Laundry Room,Dryer,Large,Available,,
BRONX_0063_D05,BRONX_0063,Walton Laundry Room,Dryer,XLarge,In Use,,
BRONX_0063_D06,BRONX_0063,Walton Laundry Room,Dryer,XLarge,Available,,
BRONX_0063_D07,BRONX_0063,Walton Laundry Room,Dryer,Medium,Available,,
BRONX_0063_D08,BRONX_0063,Walton Laundry Room,Dryer,Large,Available,,
BRONX_0063_D09,BRONX_0063,Walton Laundry Room,Dryer,Small,Out of Order,,
BRONX_0063_D10,BRONX_0063,Walton Laundry Room,Dryer,Medium,In Use,,
QUEENS_0619_W01,QUEENS_0619,110 Laundromat,Washer,Medium,Available,,
QUEENS_0619_W02,QUEENS_0619,110 Laundromat,Washer,Small,Out of Order,,
QUEENS_0619_W03,QUEENS_0619,110 Laundromat,Washer,XLarge,Out of Order,,
QUEENS_0619_W04,QUEENS_0619,110 Laundromat,Washer,Large,In Use,,
QUEENS_0619_W05,QUEENS_0619,110 Laundromat,Washer,Medium,Available,,
QUEENS_0619_W06,QUEENS_0619,110 Laundromat,Washer,XLarge,Available,,
QUEENS_0619_W07,QUEENS_0619,110 Laundromat,Washer,Small,Available,,
QUEENS_0619_W08,QUEENS_0619,110 Laundromat,Washer,Medium,Available,,
QUEENS_0619_W09,QUEENS_0619,110 Laundromat,Washer,XLarge,In Use,,
QUEENS_0619_W10,QUEENS_0619,110 Laundromat,Washer,XLarge,Available,,
QUEENS_0619_D01,QUEENS_0619,110 Laundromat,Dryer,Medium,Available,,
QUEENS_0619_D02,QUEENS_0619,110 Laundromat,Dryer,Small,Available,,
QUEENS_0619_D03,QUEENS_0619,110 Laundromat,Dryer,Medium,Available,,
QUEENS_0619_D04,QUEENS_0619,110 Laundromat,Dryer,Medium,Available,,
QUEENS_0619_D05,QUEENS_0619,110 Laundromat,Dryer,Large,In Use,,
QUEENS_0619_D06,QUEENS_0619,110 Laundromat,Dryer,XLarge,Available,,
QUEENS_0619_D07,QUEENS_0619,110 Laundromat,Dryer,Large,Available,,
QUEENS_0619_D08,QUEENS_0619,110 Laundromat,Dryer,Small,Available,,
QUEENS_0619_D09,QUEENS_0619,110 Laundromat,Dryer,XLarge,Available,,
QUEENS_0619_D10,QUEENS_0619,110 Laundromat,Dryer,Small,Out of Order,,
QUEENS_0811_W01,QUEENS_0811,Suds R US Laundromat Inc,Washer,Small,Available,,
QUEENS_0811_W02,QUEENS_0811,Suds R US Laundromat Inc,Washer,Small,Available,,
QUEENS_0811_W03,QUEENS_0811,Suds R US Laundromat Inc,Washer,XLarge,Available,,
QUEENS_0811_W04,QUEENS_0811,Suds R US Laundromat Inc,Washer,Medium,Available,,
QUEENS_0811_W05,QUEENS_0811,Suds R US Laundromat Inc,Washer,XLarge,Available,,
QUEENS_0811_W06,QUEENS_0811,Suds R US Laundromat Inc,Washer,Large,In Use,,
QUEENS_0811_W07,QUEENS_0811,Suds R US Laundromat Inc,Washer,Medium,Out of Order,,
QUEENS_0811_W08,QUEENS_0811,Suds R US Laundromat Inc,Washer,XLarge,In Use,,
QUEENS_0811_W09,QUEENS_0811,Suds R US Laundromat Inc,Washer,XLarge,Available,,
QUEENS_0811_W10,QUEENS_0811,Suds R US Laundromat Inc,Washer,Large,Available,,
QUEENS_0811_D01,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Small,Available,,
QUEENS_0811_D02,QUEENS_0811,Suds R US Laundromat Inc,Dryer,XLarge,In Use,,
QUEENS_0811_D03,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Large,Available,,
QUEENS_0811_D04,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Large,Available,,
QUEENS_0811_D05,QUEENS_0811,Suds R US Laundromat Inc,Dryer,XLarge,Available,,
QUEENS_0811_D06,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Medium,Available,,
QUEENS_0811_D07,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Small,Available,,
QUEENS_0811_D08,QUEENS_0811,Suds R US Laundromat Inc,Dryer,XLarge,Available,,
QUEENS_0811_D09,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Large,Out of Order,,
QUEENS_0811_D10,QUEENS_0811,Suds R US Laundromat Inc,Dryer,Small,Available,,
BKLYN_0089_W01,BKLYN_0089,Central Wash Laundromat,Washer,Large,Available,,
BKLYN_0089_W02,BKLYN_0089,Central Wash Laundromat,Washer,Medium,Available,,
BKLYN_0089_W03,BKLYN_0089,Central Wash Laundromat,Washer,Large,Available,,
BKLYN_0089_W04,BKLYN_0089,Central Wash Laundromat,Washer,XLarge,Available,,
BKLYN_0089_W05,BKLYN_0089,Central Wash Laundromat,Washer,Small,In Use,,
BKLYN_0089_W06,BKLYN_0089,Central Wash Laundromat,Washer,Small,Available,,
BKLYN_0089_W07,BKLYN_0089,Central Wash Laundromat,Washer,Small,Available,,
BKLYN_0089_W08,BKLYN_0089,Central Wash Laundromat,Washer,XLarge,Out of Order,,
BKLYN_0089_W09,BKLYN_0089,Central Wash Laundromat,Washer,Small,In Use,,
BKLYN_0089_W10,BKLYN_0089,Central Wash Laundromat,Washer,Small,In Use,,
BKLYN_0089_D01,BKLYN_0089,Central Wash Laundromat,Dryer,Medium,Available,,
BKLYN_0089_D02,BKLYN_0089,Central Wash Laundromat,Dryer,Large,Available,,
BKLYN_0089_D03,BKLYN_0089,Central Wash Laundromat,Dryer,Small,Available,,
BKLYN_0089_D04,BKLYN_0089,Central Wash Laundromat,Dryer,XLarge,Available,,
BKLYN_0089_D05,BKLYN_0089,Central Wash Laundromat,Dryer,XLarge,Available,,
BKLYN_0089_D06,BKLYN_0089,Central Wash Laundromat,Dryer,Medium,Out of Order,,
BKLYN_0089_D07,BKLYN_0089,Central Wash Laundromat,Dryer,XLarge,Available,,
BKLYN_0089_D08,BKLYN_0089,Central Wash Laundromat,Dryer,Medium,Available,,
BKLYN_0089_D09,BKLYN_0089,Central Wash Laundromat,Dryer,XLarge,Available,,
BKLYN_0089_D10,BKLYN_0089,Central Wash Laundromat,Dryer,Medium,Available,,
BKLYN_0598_W01,BKLYN_0598,Laundro King Inc.,Washer,XLarge,Available,,
BKLYN_0598_W02,BKLYN_0598,Laundro King Inc.,Washer,Medium,Out of Order,,
BKLYN_0598_W03,BKLYN_0598,Laundro King Inc.,Washer,Small,Available,,
BKLYN_0598_W04,BKLYN_0598,Laundro King Inc.,Washer,Medium,Available,,
BKLYN_0598_W05,BKLYN_0598,Laundro King Inc.,Washer,Large,Available,,
BKLYN_0598_W06,BKLYN_0598,Laundro King Inc.,Washer,XLarge,Available,,
BKLYN_0598_W07,BKLYN_0598,Laundro King Inc.,Washer,Large,Available,,
BKLYN_0598_W08,BKLYN_0598,Laundro King Inc.,Washer,Small,Available,,
BKLYN_0598_W09,BKLYN_0598,Laundro King Inc.,Washer,XLarge,Available,,
BKLYN_0598_W10,BKLYN_0598,Laundro King Inc.,Washer,Small,Out of Order,,
BKLYN_0598_D01,BKLYN_0598,Laundro King Inc.,Dryer,Small,Available,,
BKLYN_0598_D02,BKLYN_0598,Laundro King Inc.,Dryer,Large,Available,,
BKLYN_0598_D03,BKLYN_0598,Laundro King Inc.,Dryer,Large,In Use,,
BKLYN_0598_D04,BKLYN_0598,Laundro King Inc.,Dryer,Large,In Use,,
BKLYN_0598_D05,BKLYN_0598,Laundro King Inc.,Dryer,XLarge,Available,,
BKLYN_0598_D06,BKLYN_0598,Laundro King Inc.,Dryer,XLarge,Available,,
BKLYN_0598_D07,BKLYN_0598,Laundro King Inc.,Dryer,Large,Available,,
BKLYN_0598_D08,BKLYN_0598,Laundro King Inc.,Dryer,Medium,Available,,
BKLYN_0598_D09,BKLYN_0598,Laundro King Inc.,Dryer,Large,Available,,
BKLYN_0598_D10,BKLYN_0598,Laundro King Inc.,Dryer,Large,Out of Order,,
BKLYN_0333_W01,BKLYN_0333,Brother's Cleaners,Washer,Large,Available,,
BKLYN_0333_W02,BKLYN_0333,Brother's Cleaners,Washer,XLarge,In Use,,
BKLYN_0333_W03,BKLYN_0333,Brother's Cleaners,Washer,XLarge,Available,,
BKLYN_0333_W04,BKLYN_0333,Brother's Cleaners,Washer,XLarge,In Use,,
BKLYN_0333_W05,BKLYN_0333,Brother's Cleaners,Washer,Large,Available,,
BKLYN_0333_W06,BKLYN_0333,Brother's Cleaners,Washer,XLarge,Available,,
BKLYN_0333_W07,BKLYN_0333,Brother's Cleaners,Washer,Small,Available,,
BKLYN_0333_W08,BKLYN_0333,Brother's Cleaners,Washer,Small,In Use,,
BKLYN_0333_W09,BKLYN_0333,Brother's Cleaners,Washer,XLarge,In Use,,
BKLYN_0333_W10,BKLYN_0333,Brother's Cleaners,Washer,XLarge,Available,,
BKLYN_0333_D01,BKLYN_0333,Brother's Cleaners,Dryer,Small,Available,,
BKLYN_0333_D02,BKLYN_0333,Brother's Cleaners,Dryer,Medium,Available,,
BKLYN_0333_D03,BKLYN_0333,Brother's Cleaners,Dryer,Medium,Available,,
BKLYN_0333_D04,BKLYN_0333,Brother's Cleaners,Dryer,Large,Available,,
BKLYN_0333_D05,BKLYN_0333,Brother's Cleaners,Dryer,Large,Available,,
BKLYN_0333_D06,BKLYN_0333,Brother's Cleaners,Dryer,Medium,In Use,,
BKLYN_0333_D07,BKLYN_0333,Brother's Cleaners,Dryer,Medium,In Use,,
BKLYN_0333_D08,BKLYN_0333,Brother's Cleaners,Dryer,Small,In Use,,
BKLYN_0333_D09,BKLYN_0333,Brother's Cleaners,Dryer,Large,Available,,
BKLYN_0333_D10,BKLYN_0333,Brother's Cleaners,Dryer,Large,Available,,
QUEENS_0434_W01,QUEENS_0434,Wash N Smile Laundromat,Washer,XLarge,Available,,
QUEENS_0434_W02,QUEENS_0434,Wash N Smile Laundromat,Washer,Medium,Available,,
QUEENS_0434_W03,QUEENS_0434,Wash N Smile Laundromat,Washer,XLarge,Available,,
QUEENS_0434_W04,QUEENS_0434,Wash N Smile Laundromat,Washer,Large,Available,,
QUEENS_0434_W05,QUEENS_0434,Wash N Smile Laundromat,Washer,Large,Available,,
QUEENS_0434_W06,QUEENS_0434,Wash N Smile Laundromat,Washer,XLarge,Available,,
QUEENS_0434_W07,QUEENS_0434,Wash N Smile Laundromat,Washer,Medium,Available,,
QUEENS_0434_W08,QUEENS_0434,Wash N Smile Laundromat,Washer,Medium,In Use,,
QUEENS_0434_W09,QUEENS_0434,Wash N Smile Laundromat,Washer,XLarge,Available,,
QUEENS_0434_W10,QUEENS_0434,Wash N Smile Laundromat,Washer,XLarge,Available,,
QUEENS_0434_D01,QUEENS_0434,Wash N Smile Laundromat,Dryer,Medium,Available,,
QUEENS_0434_D02,QUEENS_0434,Wash N Smile Laundromat,Dryer,Small,Available,,
QUEENS_0434_D03,QUEENS_0434,Wash N Smile Laundromat,Dryer,Small,In Use,,
QUEENS_0434_D04,QUEENS_0434,Wash N Smile Laundromat,Dryer,Large,Available,,
QUEENS_0434_D05,QUEENS_0434,Wash N Smile Laundromat,Dryer,Medium,In Use,,
QUEENS_0434_D06,QUEENS_0434,Wash N Smile Laundromat,Dryer,Large,Available,,
QUEENS_0434_D07,QUEENS_0434,Wash N Smile Laundromat,Dryer,Large,Available,,
QUEENS_0434_D08,QUEENS_0434,Wash N Smile Laundromat,Dryer,Small,Available,,
QUEENS_0434_D09,QUEENS_0434,Wash N Smile Laundromat,Dryer,Medium,Available,,
QUEENS_0434_D10,QUEENS_0434,Wash N Smile Laundromat,Dryer,Medium,Available,,
BKLYN_0633_W01,BKLYN_0633,Sunflower Laundromat,Washer,XLarge,In Use,,
BKLYN_0633_W02,BKLYN_0633,Sunflower Laundromat,Washer,Small,In Use,,
BKLYN_0633_W03,BKLYN_0633,Sunflower Laundromat,Washer,Small,Available,,
BKLYN_0633_W04,BKLYN_0633,Sunflower Laundromat,Washer,Medium,Available,,
BKLYN_0633_W05,BKLYN_0633,Sunflower Laundromat,Washer,Large,In Use,,
BKLYN_0633_W06,BKLYN_0633,Sunflower Laundromat,Washer,Small,In Use,,
BKLYN_0633_W07,BKLYN_0633,Sunflower Laundromat,Washer,Medium,Available,,
BKLYN_0633_W08,BKLYN_0633,Sunflower Laundromat,Washer,Medium,Available,,
BKLYN_0633_W09,BKLYN_0633,Sunflower Laundromat,Washer,Large,In Use,,
BKLYN_0633_W10,BKLYN_0633,Sunflower Laundromat,Washer,Large,Available,,
BKLYN_0633_D01,BKLYN_0633,Sunflower Laundromat,Dryer,Small,In Use,,
BKLYN_0633_D02,BKLYN_0633,Sunflower Laundromat,Dryer,Small,In Use,,
BKLYN_0633_D03,BKLYN_0633,Sunflower Laundromat,Dryer,XLarge,Available,,
BKLYN_0633_D04,BKLYN_0633,Sunflower Laundromat,Dryer,Small,Available,,
BKLYN_0633_D05,BKLYN_0633,Sunflower Laundromat,Dryer,XLarge,Available,,
BKLYN_0633_D06,BKLYN_0633,Sunflower Laundromat,Dryer,XLarge,Available,,
BKLYN_0633_D07,BKLYN_0633,Sunflower Laundromat,Dryer,Medium,Available,,
BKLYN_0633_D08,BKLYN_0633,Sunflower Laundromat,Dryer,Large,Available,,
BKLYN_0633_D09,BKLYN_0633,Sunflower Laundromat,Dryer,Medium,Available,,
BKLYN_0633_D10,BKLYN_0633,Sunflower Laundromat,Dryer,Small,In Use,,
BKLYN_0162_W01,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,Medium,Available,,
BKLYN_0162_W02,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,XLarge,Available,,
BKLYN_0162_W03,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,Medium,Available,,
BKLYN_0162_W04,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,Medium,Available,,
BKLYN_0162_W05,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,Large,Available,,
BKLYN_0162_W06,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,XLarge,Available,,
BKLYN_0162_W07,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,Small,Available,,
BKLYN_0162_W08,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,XLarge,Available,,
BKLYN_0162_W09,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,Large,Available,,
BKLYN_0162_W10,BKLYN_0162,Halsey Street Laundromat (under new management),Washer,XLarge,Available,,
BKLYN_0162_D01,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Large,Available,,
BKLYN_0162_D02,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Medium,Available,,
BKLYN_0162_D03,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Large,Available,,
BKLYN_0162_D04,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Large,Available,,
BKLYN_0162_D05,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Medium,Available,,
BKLYN_0162_D06,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Small,Available,,
BKLYN_0162_D07,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Medium,Available,,
BKLYN_0162_D08,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Large,Available,,
BKLYN_0162_D09,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Small,In Use,,
BKLYN_0162_D10,BKLYN_0162,Halsey Street Laundromat (under new management),Dryer,Small,Available,,
MANH_0470_W01,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_W02,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_W03,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_W04,MANH_0470,Knickerbocker Cleaners,Washer,XLarge,Available,,
MANH_0470_W05,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_W06,MANH_0470,Knickerbocker Cleaners,Washer,Large,Available,,
MANH_0470_W07,MANH_0470,Knickerbocker Cleaners,Washer,Small,Available,,
MANH_0470_W08,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_W09,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_W10,MANH_0470,Knickerbocker Cleaners,Washer,Medium,Available,,
MANH_0470_D01,MANH_0470,Knickerbocker Cleaners,Dryer,Small,In Use,,
MANH_0470_D02,MANH_0470,Knickerbocker Cleaners,Dryer,Small,In Use,,
MANH_0470_D03,MANH_0470,Knickerbocker Cleaners,Dryer,Medium,Available,,
MANH_0470_D04,MANH_0470,Knickerbocker Cleaners,Dryer,XLarge,In Use,,
MANH_0470_D05,MANH_0470,Knickerbocker Cleaners,Dryer,XLarge,Available,,
MANH_0470_D06,MANH_0470,Knickerbocker Cleaners,Dryer,Large,Available,,
MANH_0470_D07,MANH_0470,Knickerbocker Cleaners,Dryer,Large,Available,,
MANH_0470_D08,MANH_0470,Knickerbocker Cleaners,Dryer,Medium,Available,,
MANH_0470_D09,MANH_0470,Knickerbocker Cleaners,Dryer,Small,Available,,
MANH_0470_D10,MANH_0470,Knickerbocker Cleaners,Dryer,Large,Available,,
QUEENS_0812_W01,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Small,In Use,,
QUEENS_0812_W02,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Small,In Use,,
QUEENS_0812_W03,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Large,Available,,
QUEENS_0812_W04,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Medium,Available,,
QUEENS_0812_W05,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Large,Available,,
QUEENS_0812_W06,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Large,Available,,
QUEENS_0812_W07,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Large,In Use,,
QUEENS_0812_W08,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,Large,Available,,
QUEENS_0812_W09,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,XLarge,Available,,
QUEENS_0812_W10,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Washer,XLarge,Available,,
QUEENS_0812_D01,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Medium,Available,,
QUEENS_0812_D02,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Small,Available,,
QUEENS_0812_D03,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Large,In Use,,
QUEENS_0812_D04,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Medium,Available,,
QUEENS_0812_D05,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Medium,In Use,,
QUEENS_0812_D06,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Medium,Available,,
QUEENS_0812_D07,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Medium,In Use,,
QUEENS_0812_D08,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,Large,In Use,,
